D1,label
0.0911071668234949,0
0.17288092400508018,0
0.18133543740643052,0
0.08457075708225473,0
0.07447635812063413,0
0.08401433615758601,0
0.08868742416189127,0
0.09789711388736702,0
0.11470880303894426,0
0.06819725225270754,0
0.06950230580526927,0
0.09241724610442266,0
0.06295702864225602,0
0.12062328230632863,0
0.09652833735625319,0
0.0935739132758084,0
0.10702643373719936,0
0.14645203170162216,0
0.06763776087058014,0
0.07032706115895067,0
0.1058651275128846,0
0.08154520849298415,0
0.11342731774922152,0
0.11882050519196279,0
0.06880542217499341,0
0.11226925353930993,0
0.08241835849617296,0
0.0910085626274465,0
0.08811184708167846,0
0.06913509891724699,0
0.10334252602040028,0
0.1567525872135741,0
0.09108015311506752,0
0.11653178534794578,0
0.09313709177279295,0
0.11241675711371463,0
0.11575054942706156,0
0.07358287495871722,0
0.13634045526241764,0
0.08392587391069084,0
0.09205002531170159,0
0.10865707326400557,0
0.09764320532821513,0
0.09815879954949501,0
0.11882930702141771,0
0.08260828854988715,0
0.14945366554789372,0
0.08939445924512067,0
0.0777673333332585,0
0.0992895170251841,0
